txNomeParlamentar;sgPartido;codLegislatura;numAno;vlrDocumento;vlrGlosa;vlrLiquido;nomeEsgPartido
WILLIAM DIB;PSDB;54;2015;35916.33;0.0;34092.93;WILLIAM DIB (PSDB)
Paulo Abi-Ackel;PSDB;53;2011;34372.69;283.24;34089.45;Paulo Abi-Ackel (PSDB)
JESUS RODRIGUES;PT;54;2015;34080.18;7.25;34057.17;JESUS RODRIGUES (PT)
EMILIANO JOSÉ;PT;54;2015;34082.19;27.0;34055.19;EMILIANO JOSÉ (PT)
RAQUEL MUNIZ;PSD;55;2019;34050.45;0.0;34050.45;RAQUEL MUNIZ (PSD)
ROBERTO SALES;DEM;55;2019;34037.05;0.0;34037.05;ROBERTO SALES (DEM)
ANDRÉ ZACHAROW;PMDB;54;2015;34066.02;12.700000000000001;34035.92;ANDRÉ ZACHAROW (PMDB)
José Rocha;PR;53;2011;34006.770000000004;0.94;34005.83;José Rocha (PR)
Valtenir Pereira;PROS;54;2015;34766.52;775.63;33990.89;Valtenir Pereira (PROS)
Perpétua Almeida;PCdoB;53;2011;34055.39;107.13000000000001;33948.26;Perpétua Almeida (PCdoB)
Diego Andrade;PSD;54;2015;33963.759;46.04;33917.72;Diego Andrade (PSD)
NILMÁRIO MIRANDA;PT;54;2015;33907.7097;3.46;33904.25;NILMÁRIO MIRANDA (PT)
Paulo Pimenta;PT;54;2015;34327.35;429.51;33897.84;Paulo Pimenta (PT)
João Marcelo Souza;MDB;55;2019;33909.590000000004;23.0;33886.590000000004;João Marcelo Souza (MDB)
PROFESSOR VICTÓRIO GALLI;PSL;55;2019;33868.119999999995;0.0;33868.119999999995;PROFESSOR VICTÓRIO GALLI (PSL)
JURANDIL JUAREZ;PMDB;53;2011;33990.65;125.5;33865.15;JURANDIL JUAREZ (PMDB)
Júlio Cesar;DEM;53;2011;33851.37;1.9;33849.47;Júlio Cesar (DEM)
Tia Eron;PRB;55;2019;33833.28;0.0;33833.28;Tia Eron (PRB)
SIBÁ MACHADO;PT;54;2015;35165.084;1347.1999999999998;33817.89;SIBÁ MACHADO (PT)
José Nunes;PSD;54;2015;34489.86;706.6500000000001;33783.21;José Nunes (PSD)
MARCELO CASTRO;MDB;55;2019;34032.36;250.0;33782.36;MARCELO CASTRO (MDB)
ELIZEU DIONIZIO;PSB;55;2019;33858.76;79.15;33779.61;ELIZEU DIONIZIO (PSB)
PAUDERNEY AVELINO;DEM;54;2015;33780.77;10.0;33770.77;PAUDERNEY AVELINO (DEM)
OTONIEL LIMA;PRB;54;2015;33758.26;0.0;33758.26;OTONIEL LIMA (PRB)
Tiago Mitraud;NOVO;56;2019;33897.97;148.62;33749.35;Tiago Mitraud (NOVO)
ROGÉRIO CARVALHO;PT;54;2015;33765.0577;24.0;33741.06;ROGÉRIO CARVALHO (PT)
EZEQUIEL TEIXEIRA;PODE;55;2019;33728.91;0.0;33728.91;EZEQUIEL TEIXEIRA (PODE)
Alice Portugal;PCdoB;53;2011;33771.29;44.81999999999999;33726.47;Alice Portugal (PCdoB)
AROLDE DE OLIVEIRA;PSD;55;2019;36772.69;3064.35;33708.340000000004;AROLDE DE OLIVEIRA (PSD)
WILSON BRAGA;PMDB;53;2011;34740.3;1071.41;33668.89;WILSON BRAGA (PMDB)
GUSTAVO PETTA;PCdoB;54;2015;33780.06;16.94;33658.38;GUSTAVO PETTA (PCdoB)
LUANA COSTA;PSC;55;2019;33648.11;0.0;33648.11;LUANA COSTA (PSC)
ILDERLEI CORDEIRO;PPS;53;2011;33643.43;0.0;33643.43;ILDERLEI CORDEIRO (PPS)
Fabio Reis;MDB;55;2019;33685.9;68.69999999999999;33617.2;Fabio Reis (MDB)
HÉLIO SANTOS;PSDB;54;2015;33600.05;0.0;33600.05;HÉLIO SANTOS (PSDB)
AMAURI TEIXEIRA;PT;54;2015;33652.68;0.0;33562.12;AMAURI TEIXEIRA (PT)
Eros Biondini;PTB;54;2015;33567.76;13.56;33554.2;Eros Biondini (PTB)
Mário Negromonte Jr.;PP;55;2019;33524.92;0.0;33524.92;Mário Negromonte Jr. (PP)
RICARDO QUIRINO;PRB;54;2011;33597.25;72.76;33524.49;RICARDO QUIRINO (PRB)
EDMAR ARRUDA;PSD;55;2019;33489.06;10.5;33478.56;EDMAR ARRUDA (PSD)
Silas Câmara;PSC;53;2011;33477.9;0.0;33477.9;Silas Câmara (PSC)
MAURÍCIO ALMEIDA;PSB;54;2015;34116.43;0.0;33470.83;MAURÍCIO ALMEIDA (PSB)
ROMANNA REMOR;PMDB;54;2011;33461.02;24.0;33437.02;ROMANNA REMOR (PMDB)
DANIEL VILELA;MDB;55;2019;33548.1;123.46;33424.64;DANIEL VILELA (MDB)
MARINALDO ROSENDO;PP;55;2019;33417.73;0.0;33417.73;MARINALDO ROSENDO (PP)
Fausto Pinato;PP;55;2019;33387.98;0.0;33387.98;Fausto Pinato (PP)
GERVÁSIO SILVA;PSDB;53;2011;33923.53;552.32;33371.130000000005;GERVÁSIO SILVA (PSDB)
ERNANDES AMORIM;PTB;53;2011;33972.15;606.17;33365.979999999996;ERNANDES AMORIM (PTB)
ABELARDO CAMARINHA;PSB;54;2015;33378.4111;17.9;33360.509999999995;ABELARDO CAMARINHA (PSB)
FELIPE BORNIER;PSD;54;2015;33344.19;0.0;33344.19;FELIPE BORNIER (PSD)
TELMA PINHEIRO;PSDB;54;2015;33310.59;0.0;33310.59;TELMA PINHEIRO (PSDB)
Ricardo Izar;PP;55;2019;33237.13;7.99;33229.14;Ricardo Izar (PP)
GIUSEPPE VECCI;PSDB;55;2019;35773.1;2554.86;33218.24;GIUSEPPE VECCI (PSDB)
Dagoberto Nogueira;PDT;55;2019;33191.17;35.0;33156.17;Dagoberto Nogueira (PDT)
Afonso Florence;PT;54;2015;33164.44;8.8;33155.64;Afonso Florence (PT)
Damião Feliciano;PDT;55;2019;33169.96;40.0;33129.96;Damião Feliciano (PDT)
ZÉ VIEIRA;PROS;54;2015;33076.35;0.0;33076.35;ZÉ VIEIRA (PROS)
Paulo Eduardo Martins;PL;56;2020;33012.07;0.0;33012.07;Paulo Eduardo Martins (PL)
IRINY LOPES;PT;54;2015;32994.42;0.0;32994.42;IRINY LOPES (PT)
DELEY;PTB;55;2019;32992.48;0.0;32992.48;DELEY (PTB)
OSORIO ADRIANO;DEM;53;2009;32988.11;0.0;32988.11;OSORIO ADRIANO (DEM)
FÁBIO SOUTO;DEM;53;2011;33141.57;158.48999999999998;32983.08;FÁBIO SOUTO (DEM)
Nilson Pinto;PSDB;54;2015;33465.84;513.24;32952.6;Nilson Pinto (PSDB)
LAEL VARELLA;DEM;54;2015;33637.55;466.16999999999996;32856.38;LAEL VARELLA (DEM)
ABELARDO LUPION;DEM;54;2015;32848.851;0.0;32848.85;ABELARDO LUPION (DEM)
DEVANIR RIBEIRO;PT;54;2015;32843.33087;0.0;32843.33;DEVANIR RIBEIRO (PT)
GERALDO THADEU;PSD;54;2015;32938.65;99.69;32838.96;GERALDO THADEU (PSD)
MOREIRA MENDES;PPS;53;2011;32799.29;0.0;32799.29;MOREIRA MENDES (PPS)
CRISTIANE BRASIL;PTB;55;2019;32797.24;0.0;32797.24;CRISTIANE BRASIL (PTB)
Claudio Cajado;PP;55;2019;32992.14;9.38;32796.28;Claudio Cajado (PP)
DOMINGOS DUTRA;PT;53;2011;32813.01;25.76;32787.25;DOMINGOS DUTRA (PT)
Altineu Côrtes;PR;55;2019;32786.44;36.43;32750.01;Altineu Côrtes (PR)
RENATO SIMÕES;PT;54;2015;33016.8;0.0;32746.28;RENATO SIMÕES (PT)
WALTER TOSTA;PSD;54;2015;32741.059999999998;0.0;32741.059999999998;WALTER TOSTA (PSD)
DR. ADILSON SOARES;PR;54;2015;34660.56;158.56;32717.5;DR. ADILSON SOARES (PR)
